"Statistic","Year","Local Government District","Industry electricity","Industry gas","Large industrial installations","Industry 'other'","Industry total","Commercial electricity","Commercial gas","Commercial 'other'","Commercial total","Public sector electricity","Public sector gas","Public sector 'other'","Public sector total","Domestic electricity","Domestic gas","Domestic 'other'","Domestic total","Road transport (A roads)","Road transport (motorways)","Road transport (minor roads)","Diesel railways","Transport 'other'","Transport total","Net emissions: forest land","Net emissions: cropland","Net emissions: grassland","Net emissions: wetlands","Net emissions: settlements","Net emissions: harvested wood products","Net emissions: indirect N2O","LULUCF net emissions","Agriculture electricity","Agriculture gas","Agriculture 'other'","Agriculture livestock","Agriculture soils","Agriculture total","Landfill","Waste management 'other'","Waste management total","Grand total"
"Total GHG",2015,"Newry, Mourne and Down",78.6,5.8,0,53.5,137.9,28.2,11,4.2,43.3,8.5,3.3,3,14.8,99.6,3.9,274.2,377.7,253.3,0,181.6,1.1,5,440.9,-45.1,199.6,-143.3,85.9,58.7,0,-0.6,155.2,3.1,4.6,46.3,521.3,113.2,688.5,60.5,19.8,80.3,1938.6
"Total GHG",2015,"Ards and North Down",44.8,16.3,0,16.8,77.8,31.7,32,2.8,66.5,8.7,12.4,2,23,97.5,81.2,194.7,373.4,134.5,0,73,2.9,2.6,213,-8.6,154,-23.9,15.9,48.2,0,-1.1,184.5,2.1,0.4,19,170.2,45.8,237.5,85.3,13.2,98.4,1274.2
"Total GHG",2015,"Northern Ireland",1116,256.6,702.1,643,2717.8,452.7,288.9,44,785.5,174.4,253.2,38.9,466.4,1034.3,516,2442.1,3992.4,1885.2,313.2,1641.9,30.7,70.5,3941.5,-532.9,842.5,-1100.5,2328.9,675.5,-0.1,7.5,2220.9,22.8,15.9,340.8,4225.6,1007.1,5612.2,702.1,373.3,1075.3,20812.1
"Total GHG",2016,"Antrim and Newtownabbey",86.4,8.1,0.7,38.4,133.6,20.1,22.4,2.4,44.9,7.2,22.2,1.6,30.9,64.7,44.2,189.9,298.9,135.5,95.3,96.2,3.5,12.8,343.2,-12,24.4,-64,26.3,58.2,0,1,33.8,0.9,0.2,14.9,208.8,41.1,265.8,56.6,34.8,91.4,1242.6
"Total GHG",2016,"Armagh City, Banbridge and Craigavon",127.6,64.2,9,58.3,259.1,35.2,16.3,3.7,55.3,11.4,12.3,2.4,26,95.8,14.7,346.9,457.4,239.1,64,215.3,4,3.9,526.4,-23.7,99.2,-164.6,149.7,80.3,-0.1,3.5,144.3,3.5,2.3,41.8,619.7,137.9,805.1,32.5,52.3,84.8,2358.5
"Total GHG",2016,"Belfast",154.5,41.1,2.1,38.2,235.9,115.2,87.8,6.9,209.9,56.7,82.7,10.3,149.7,150.3,223.7,225.7,599.8,210.4,52.6,79.8,5.2,23.3,371.4,-1.5,1.5,-6.8,0.5,91.4,0,0,85.2,0.1,1,1.1,11.5,2.6,16.3,149.6,95.2,244.7,1912.9
"Total GHG",2016,"Causeway Coast and Glens",46.6,7.3,0.9,29.6,84.4,26.6,22.4,3,52.1,8.4,8,2.5,19,68.7,8.4,233.2,310.4,169.7,0,204.3,5.5,3.9,383.4,-104,130.7,-133.2,429.2,57.1,-0.2,2.2,381.8,2.1,0.8,41.1,516.4,136.1,696.5,56.9,14.2,71.1,1998.6
"Total GHG",2016,"Derry City and Strabane",87.7,23.5,126.1,41.1,278.4,31.5,6.9,2.4,40.8,14.5,20.6,2.4,37.4,63.8,17.3,229.2,310.3,129.4,0,136.8,1,4.1,271.3,-52.1,44.1,-79.5,376.5,62,-0.1,1.6,352.5,1.5,1.2,24.3,316.8,77.3,421,39.5,16.3,55.9,1767.8
"Total GHG",2016,"Fermanagh and Omagh",76.4,0,128.7,51.2,256.3,27.3,0,2.1,29.4,10,0,3.3,13.3,50.7,0,188.8,239.5,148.8,0,243.3,0,3.7,395.8,-182.2,25.9,-179.1,726,64.5,0,3.5,458.6,2.1,0,51.6,702.1,179.2,934.9,53.4,11.2,64.5,2392.3
"Total GHG",2016,"Lisburn and Castlereagh",52.3,26.5,23.7,44.1,146.5,24.4,24.9,2.7,52,10.6,24.8,2.4,37.9,66,48.1,181.8,295.8,152.8,76.8,89.6,3.6,2.4,325.2,-8.2,44,-59.9,3.7,54.6,-0.1,0.8,34.8,1.1,2.7,16.2,177.2,42.2,239.4,60.3,94.6,154.9,1286.6
"Total GHG",2016,"Mid and East Antrim",73.3,17.6,12.3,156.7,259.8,21.1,19.6,2.3,42.9,5.6,23,1.7,30.4,65.4,31,196.5,293,148.8,17,131.7,4,3.6,305.2,-30.3,48.4,-82.7,143.6,51.5,-0.1,0.9,131.4,1.4,0.7,23.6,345.1,74.3,445,60.2,14.5,74.7,1582.4
"Total GHG",2016,"Mid Ulster",118.2,0.1,373.8,90.3,582.3,23.3,0,2.8,26.1,5.4,0,1.8,7.2,63.3,0,225.7,289,180.1,12.1,210.5,0,3.3,406,-66.1,63.1,-162.6,373.2,55.3,-0.1,2.9,265.8,1.9,0,44.7,707.4,161.7,915.8,45.6,19.6,65.2,2557.5
"Total GHG",2016,"Newry, Mourne and Down",65.7,5.3,0,53.7,124.7,23.6,10,3.2,36.8,7.1,3,2.5,12.7,82.2,4.5,282.1,368.8,256.6,0,184.4,1.1,4.7,446.8,-45.4,200.5,-142.3,85.9,58.5,-0.3,0.9,157.7,2.6,4.2,47.7,533.1,113.4,701,26.5,19.4,45.9,1894.3
"Total GHG",2016,"Ards and North Down",36.1,12.5,0.1,15.9,64.6,25.6,24.5,2.1,52.2,7,9.5,1.6,18.1,78.9,74.3,197.4,350.5,135.9,0,74,2.9,2.6,215.4,-8.6,155.7,-22.8,15.9,48,-0.2,-1.3,186.7,1.7,0.3,21.1,168.7,45.5,237.3,69.3,13.4,82.7,1207.5
"Total GHG",2016,"Northern Ireland",924.7,206.2,677.4,617.5,2425.9,373.8,234.9,33.6,642.3,144,206.2,32.5,382.7,849.8,466.3,2497.2,3813.4,1907.2,317.8,1666,30.7,68.4,3990.1,-534.3,837.5,-1097.4,2330.5,681.5,-1.1,16,2232.6,18.9,13.3,328,4306.8,1011.2,5678.2,650.3,385.5,1035.8,20200.9
"Total GHG",2017,"Antrim and Newtownabbey",76.8,7.4,0.7,36.3,121.1,17.8,20.5,1.7,40,6.4,20.2,1.5,28.1,57.4,44.9,182.8,285.1,135.5,95.2,94.5,3.5,13.9,342.5,-11.9,23.3,-65.1,26.4,57.6,0,0.8,31,0.8,0.2,14.3,209.9,42.4,267.6,45.5,37.3,82.8,1198.2
"Total GHG",2017,"Armagh City, Banbridge and Craigavon",111.4,59.9,9.3,68,248.6,30.8,15.2,2.6,48.6,9.9,11.5,2.2,23.6,85.5,16,337.8,439.2,261.9,64.1,211.9,4,4.2,546,-23.6,96.3,-166.1,149.6,79.2,-0.1,2.2,137.5,3.1,2.1,39.4,631.5,144.1,820.3,31.6,56.5,88,2351.8
"Total GHG",2017,"Belfast",134.5,39.5,1.7,42.2,217.8,100.3,84.4,4.8,189.5,49.3,79.6,9.2,138.1,131.7,224.7,210.7,567.1,208.2,52.5,77.6,5.2,21.3,364.8,-1.5,1.6,-6.8,0.5,92.3,0,0,86.1,0.1,0.9,1,11.9,2.8,16.7,126.6,102.4,229,1809
"Total GHG",2017,"Causeway Coast and Glens",41.6,6.4,0.9,32.4,81.2,23.7,19.5,2.1,45.3,7.5,7,1.8,16.3,61.3,9,224.5,294.9,169.8,0,201.3,5.5,3.9,380.6,-103.9,129.1,-134.5,428.9,57.2,-0.2,0.6,377.3,1.9,0.7,40.9,517,140.3,700.8,59.3,14.6,73.9,1970.3
"Total GHG",2017,"Derry City and Strabane",77.6,25.9,110.4,44.5,258.4,27.9,7.6,1.6,37.1,12.8,22.7,2.2,37.7,57,18.7,222.5,298.2,129,0,134.4,1,3.9,268.3,-51.7,43.4,-80,376.3,62.5,-0.1,0.6,351.1,1.3,1.4,23,313.5,80.3,419.4,38.9,17,55.8,1726
"Total GHG",2017,"Fermanagh and Omagh",68,0,129.1,58,255.1,24.3,0,1.4,25.6,8.9,0,2.2,11.1,45.7,0,180,225.7,148.7,0,239.7,0,3.8,392.2,-182.3,24.6,-179.8,729.8,64,0,2.6,458.8,1.8,0,47,702.1,185.9,936.8,48.6,11.6,60.2,2365.6
"Total GHG",2017,"Lisburn and Castlereagh",45.9,26.4,26,51.6,149.9,21.4,24.9,1.9,48.1,9.3,24.8,2.2,36.3,58.5,50.9,172.9,282.3,152.3,76.8,88.1,3.5,2.4,323.2,-8.2,43.5,-60.1,3.7,54.6,-0.1,0.1,33.5,1,2.7,15.7,179,44.2,242.6,53.5,102.9,156.3,1272.2
"Total GHG",2017,"Mid and East Antrim",61.5,16,11.9,61.4,150.9,17.7,17.8,1.5,37,4.7,20.9,1.6,27.3,57.7,32.1,188.3,278.2,148.6,17,129.6,3.9,3.5,302.7,-30.2,48,-83,143.7,51.7,-0.1,0.4,130.5,1.2,0.6,23.7,349.8,77.3,452.6,46.9,15.5,62.3,1441.4
"Total GHG",2017,"Mid Ulster",106,1.5,364.9,96.7,569,20.9,0,2,22.9,4.8,0,1.6,6.5,57,0.1,216.9,273.9,180.4,12.1,207.5,0,3.3,403.3,-66.2,60.6,-164,371.3,54.8,-0.1,2.6,259,1.7,0,43,712.2,166.3,923.2,36,20.6,56.7,2514.4
"Total GHG",2017,"Newry, Mourne and Down",57.7,4.8,0,58.5,121,20.7,9,2.1,31.8,6.3,2.7,2.1,11.1,73.5,5.1,272.8,351.4,285.8,0,181.7,1.1,4.8,473.3,-45.4,199.6,-142.5,85.8,58.2,-0.3,-1.5,153.9,2.3,3.8,49.9,544.1,116.8,716.9,11,20.6,31.6,1890.9
"Total GHG",2017,"Ards and North Down",31.3,11.1,0.1,16.1,58.7,22.2,21.9,1.4,45.5,6.1,8.5,1.5,16.1,69.5,76,188,333.6,135.6,0,72.6,2.8,2.5,213.5,-8.6,156.4,-22.4,15.9,48.1,-0.2,-2.8,186.4,1.5,0.3,23.6,171.8,46.8,244,59.4,14.1,73.5,1171.2
"Total GHG",2017,"Northern Ireland",812.1,199,654.9,565.7,2231.7,327.7,220.8,22.9,571.4,126.2,197.8,28.2,352.2,754.8,477.6,2397.1,3629.5,1955.7,317.7,1638.9,30.4,67.6,4010.3,-533.5,826.3,-1104.3,2331.8,680.2,-1.2,5.7,2205.1,16.7,12.6,321.5,4342.9,1047.1,5740.7,557.2,413.1,970.2,19711
"Total GHG",2018,"Antrim and Newtownabbey",65.2,8.7,0.7,37,111.6,18.7,27.3,4.2,50.2,5.6,19.6,2.6,27.9,51.9,53.2,187.4,292.5,133.5,94.2,94.1,3.3,15,340.1,-11.8,22.5,-64.9,26.9,55.9,0,1.2,29.7,0.7,0.2,11.1,205.5,43.2,260.8,51.9,36.7,88.6,1201.2
"Total GHG",2018,"Armagh City, Banbridge and Craigavon",96.5,72.3,10.2,62.1,241.2,34.1,19.9,6.7,60.7,9.8,13.1,3.8,26.6,77.5,20.6,350.8,448.9,257.7,63.4,211.3,3.8,4.3,540.4,-23.5,93,-166.9,149.8,76.3,-0.1,4.2,132.6,2.9,2,30.7,624.1,146.6,806.4,37.1,55.8,92.9,2349.8
"Total GHG",2018,"Belfast",99.4,48.9,3.3,39,190.6,108.9,101.7,11.7,222.4,46.4,85.5,16.4,148.3,118,260.7,208.6,587.3,203.5,52,76.8,4.9,21.9,359.1,-1.3,1.5,-6.6,0.5,89.3,0,0.1,83.5,0.1,0.4,0.8,11.9,2.7,15.8,150.2,109.6,259.8,1866.9
"Total GHG",2018,"Causeway Coast and Glens",35.1,7.4,1.7,28.8,73,24.7,24,5.3,54.1,7.3,9.1,3.2,19.6,55.4,11.1,230.3,296.8,166.2,0,200.9,5.2,4.1,376.4,-104.3,128.8,-134.1,428.9,54.9,-0.1,2.6,376.7,1.9,1,29.4,501.1,142,675.5,62.8,14.4,77.3,1949.2
"Total GHG",2018,"Derry City and Strabane",68.3,32.5,112.5,42.3,255.7,30.3,10.1,4.3,44.7,12,22.6,3.8,38.4,51.4,23.4,230.3,305.2,126.3,0,134,0.9,4.2,265.5,-51.6,42.9,-80.3,376.1,60,0,1.9,349,1.5,1.5,17.4,307.7,82,410.1,44.9,16.8,61.7,1730.2
"Total GHG",2018,"Fermanagh and Omagh",61.1,0,132.9,53.1,247,25.6,0,3.5,29,8.4,0,3.7,12.1,41.6,0,182.6,224.2,146.2,0,239.2,0,3.9,389.3,-182.9,22.9,-180.5,730.1,61.8,0,6,457.4,2.1,0,36.7,678.2,191.2,908.2,57.6,11.6,69.2,2336.5
"Total GHG",2018,"Lisburn and Castlereagh",37.8,28.5,23,52.4,141.7,22.9,35.7,4.6,63.2,9.8,23.5,4.2,37.4,52.8,61,174.9,288.7,149.3,76.1,87.8,3.4,2.5,319,-8.3,42.7,-60.2,3.7,52.3,0,0.8,31,1,2.9,11.8,178.7,44.1,238.5,64.4,101.4,165.8,1285.3
"Total GHG",2018,"Mid and East Antrim",49.8,10.9,11.9,28.6,101.1,17.9,20.5,3.9,42.3,4.6,27.8,2.8,35.2,52,38,192,282,146.5,16.8,129.2,3.7,3.7,300,-30.2,47.6,-82.9,144,50,-0.1,1.2,129.7,1.3,0.8,18.5,339.1,79.7,439.6,59.2,15.7,74.9,1404.8
"Total GHG",2018,"Mid Ulster",95.3,0,385,88,568.4,23.1,0,5.1,28.3,4.7,0,2.7,7.4,51.9,0.1,222,274,177.7,11.9,207.1,0,3.4,400.2,-66.4,58.3,-164.8,372.1,52.7,-0.1,4,255.8,2,0,32.7,691.8,170.3,896.8,33.3,20.5,53.8,2484.7
"Total GHG",2018,"Newry, Mourne and Down",50.7,12.7,0,61.9,125.3,21.8,7.5,5.4,34.8,5.9,2.7,3.7,12.3,66.5,6.5,281.2,354.2,282,0,181.2,1,4.9,469.2,-45.7,200.4,-142.5,85.8,55.8,-0.2,1.2,154.8,2,1.3,38,538.3,119.9,699.4,8.5,21,29.4,1879.4
"Total GHG",2018,"Ards and North Down",25.5,12.1,0.1,13.5,51.2,22.1,26.1,3.6,51.9,5.7,8.6,2.6,16.9,62.6,89.4,190.2,342.2,133.3,0,72.2,2.7,2.6,210.8,-8.6,158.7,-21.7,15.9,45.7,-0.2,-1.6,188.2,1.7,0.2,18,173.7,47.3,240.9,77.1,14.2,91.3,1193.2
"Total GHG",2018,"Northern Ireland",684.8,234.1,681.3,506.6,2106.8,350.2,272.9,58.3,681.3,120.2,212.5,49.6,382.2,681.6,564,2450.3,3695.9,1922.4,314.3,1633.8,28.9,70.5,3969.9,-534.6,819.4,-1105.4,2333.8,654.6,-0.8,21.5,2188.3,17.3,10.3,245.1,4250.2,1069.1,5591.9,646.9,417.9,1064.8,19681.1
"Total GHG",2019,"Antrim and Newtownabbey",56.9,6.7,0.7,33.5,97.8,17.7,18,2.9,38.7,4.9,29.2,2.1,36.2,46.7,59.9,186.4,292.9,129,90.6,90,3.3,16,329,-10.6,21.8,-65.5,27.9,54.3,0,0.7,28.6,0.5,0.4,12.1,207.3,41.7,262.1,50,36.1,86.1,1171.3
"Total GHG",2019,"Armagh City, Banbridge and Craigavon",85.2,68.5,9.9,52.5,216.1,32.8,19.7,4.6,57,9.1,20.8,3.2,33,70.2,26.1,353.1,449.4,249.9,61,202.2,3.9,4.8,521.8,-22.4,90.6,-167.9,150.3,74.2,0,3,127.8,2.2,1.1,33.2,624.3,142.8,803.6,36.3,54.4,90.7,2299.4
"Total GHG",2019,"Belfast",76.7,48.1,3.1,43.3,171.2,102.2,118.2,8.6,228.9,44.4,86.4,14.2,145,105.2,284.2,200.4,589.8,195.9,50.1,73,5,21.9,345.9,-1,1.5,-6.7,0.5,87.2,0,0,81.6,0,0.6,0.8,11.8,2.7,15.9,155.9,110.4,266.4,1844.7
"Total GHG",2019,"Causeway Coast and Glens",31.8,6.9,2.5,25,66.2,21.9,19,3.6,44.5,6.2,13.2,2.6,22,50,14.4,229.3,293.7,162.1,0,192.5,5.3,4.5,364.3,-107.3,128.9,-134.2,430.5,53.2,0,1,372,1.3,1,33.3,511.5,136.1,683.1,55,14.4,69.4,1915.1
"Total GHG",2019,"Derry City and Strabane",60.4,32.5,115.8,38.9,247.7,28.8,13.2,3,45,10.8,23.9,3.1,37.8,46.4,29.8,230.8,306.9,122.5,0,128.1,0.9,4.6,256.2,-55.4,42.3,-80.7,376.2,58.5,0,1.4,342.2,0.8,0.1,19.2,315.6,77.8,413.5,44.8,16.7,61.5,1710.8
"Total GHG",2019,"Fermanagh and Omagh",51.2,0,73.9,42.7,167.8,21.6,0,2.5,24.1,7.4,0,3,10.4,37.2,0.1,180.1,217.4,141.8,0,229.1,0,4.2,375.1,-183.4,21,-181.6,731.9,59.6,0,4.7,452.2,1.7,0,38,682.6,179.6,901.8,63.2,11.6,74.8,2223.8
"Total GHG",2019,"Lisburn and Castlereagh",34.8,25.3,23.2,49.2,132.5,19,39.6,3.3,62,7.9,28.8,3.4,40.1,47.8,67.5,171.6,287,144.9,73.1,83.9,3.4,2.8,308.1,-7.7,42.3,-60.8,3.7,51.1,0,0.2,28.8,0.6,2.9,13,179.1,42.6,238.1,70.6,98.3,168.9,1265.5
"Total GHG",2019,"Mid and East Antrim",41.9,9.8,12,22,85.6,15.8,33.8,2.8,52.3,4,18.8,2.2,25,47,43.5,189.9,280.3,141.5,16.2,123.7,3.8,3.8,288.9,-29.4,47.5,-83.3,145,48.7,0,0.6,129.1,0.8,0.7,19.7,343.7,75.8,440.7,65.5,15.6,81.1,1383.1
"Total GHG",2019,"Mid Ulster",86.2,24,362,67.2,539.4,22.5,2.4,3.5,28.4,4.3,0.3,2.2,6.9,47,0.2,220.6,267.7,172.6,11.5,198.4,0,3.7,386.2,-64.4,56,-165.7,371.6,50.2,0,3.2,250.9,1.1,0,35.3,703.6,166.3,906.3,8.5,20.2,28.7,2414.5
"Total GHG",2019,"Newry, Mourne and Down",45.2,10.3,0.8,31.1,87.4,20.5,8.3,3.8,32.6,5.5,5.3,3,13.7,60.4,8.7,281.2,350.3,273.4,0,173.6,1,5.2,453.2,-41.9,201.6,-142.7,85.8,54.1,0,-1.9,155,1.5,1.3,40.6,525.9,114.9,684.2,11.1,20.5,31.6,1808
"Total GHG",2019,"Ards and North Down",21.4,9.4,0,11.5,42.3,21.2,28.3,2.4,52,5.5,9.6,2,17.1,56.6,99.3,186.3,342.2,129,0,69,2.7,2.7,203.4,-7.6,161,-20.9,15.9,45.7,0,-3.3,190.8,1.2,0.3,19.8,172.7,46.8,240.9,77.5,14.1,91.6,1180.4
"Total GHG",2019,"Northern Ireland",591.8,241.5,603.8,417,1854.1,323.9,300.4,41.2,665.5,109.9,236.3,41,387.2,614.5,633.7,2429.8,3677.9,1862.6,302.4,1563.5,29.4,74.3,3832.1,-531.1,814.5,-1109.9,2339.3,636.9,-0.1,9.4,2159,11.7,8.4,264.9,4278,1027.1,5590.1,638.5,412.3,1050.8,19216.6
"Total GHG",2020,"Antrim and Newtownabbey",52.6,7.3,0.7,34.9,95.5,11.1,17.8,3.9,32.9,3.1,20.8,2.4,26.4,45.2,55.2,188.6,288.9,106.3,95.1,91.4,2.5,7.4,302.7,-11.3,21.1,-66.5,25,56.1,0,1.1,25.4,0.8,0.7,10.8,211.3,43.1,266.6,63.8,36.1,99.9,1138.4
"Total GHG",2020,"Armagh City, Banbridge and Craigavon",75.7,74.5,9.8,54.7,214.7,23,13.6,6.2,42.9,6.5,8.5,3.9,18.8,68,25.3,361.9,455.2,203.9,41.3,205.2,2.9,4.9,458.2,-23.5,88.5,-169.4,152,75.9,0,4.6,128.1,3.8,1.2,28.9,619.5,143.5,797.1,22.3,54.7,77,2191.9
"Total GHG",2020,"Belfast",69.9,43.8,3.2,41.2,158.1,71.3,86.1,11.1,168.5,30.4,81.6,16.5,128.5,100.4,258.8,194.3,553.4,149.2,41.6,74.3,3.7,12.2,281,-1.2,1.4,-6.5,0.5,89.6,0,0.1,83.9,0.1,0.2,0.8,11.8,2.8,15.6,144.2,116.9,261,1650.1
"Total GHG",2020,"Causeway Coast and Glens",27.1,8.6,0.9,29.4,66,14.8,18.9,4.9,38.7,4.2,7.4,3.1,14.7,48,13.7,231.8,293.4,136.9,0,195.2,4,4.3,340.3,-111.9,130.4,-135,432.2,54.6,0,2.5,372.7,2.6,0.4,31.2,518.7,141.5,694.4,27.8,14.3,42.1,1862.3
"Total GHG",2020,"Derry City and Strabane",53.7,31.1,108.2,38.7,231.8,19.4,9.3,4,32.8,7.3,23.6,3.6,34.5,44.7,28.9,236.2,309.8,95.3,0,130.1,0.7,3.3,229.5,-57.4,42.3,-81.3,373.1,60.7,0,1.8,339.2,1.7,0.1,16.9,322.5,80.6,421.9,24.6,16.7,41.3,1640.8
"Total GHG",2020,"Fermanagh and Omagh",43.6,1.2,15,47.1,107,15.3,0.1,3.5,18.8,5.1,0,3.7,8.8,36.2,0.9,179.4,216.5,120.1,0,232.4,0,4.4,356.9,-191.1,20,-181.9,730.8,61.9,0,5.3,444.9,3.6,0,32,703.1,190.1,928.7,72.1,11.4,83.5,2165.2
"Total GHG",2020,"Lisburn and Castlereagh",29.7,34.5,23.5,49.4,137.1,13.1,24.3,4.3,41.8,5.6,21.3,4.2,31.1,46.7,63.6,170.6,280.8,119.7,53.1,85.2,2.6,2.7,263.3,-8.1,42.3,-61.4,3.7,52.3,0,0.8,29.6,0.8,0.9,12.2,186.2,44,244.1,78.1,99.1,177.2,1205
"Total GHG",2020,"Mid and East Antrim",36.2,7.4,12.2,25.5,81.3,11.4,25.7,3.8,40.9,2.9,20.2,2.6,25.8,45.1,41.5,190.9,277.6,114.5,12.2,125.5,2.8,3.5,258.5,-24.9,47.7,-83.7,160.4,50.1,0,1.2,150.9,1.5,0.8,19.9,345.7,78.5,446.4,72.3,15.1,87.4,1368.8
"Total GHG",2020,"Mid Ulster",76.8,0.6,310.9,79.7,468,16.1,0,4.8,20.9,3.2,0,2.7,5.9,45.6,0.9,221.8,268.2,145,7.5,201.3,0,3.9,357.7,-67.3,54.2,-167.1,374.4,51.5,0,4.5,250.1,3.1,0,30.2,702.4,167.8,903.5,8.8,20.1,28.9,2303.2
"Total GHG",2020,"Newry, Mourne and Down",38.3,7,0,36.6,81.9,14.4,7.6,5,27,3.8,5.3,3.7,12.8,58.7,9.9,285.1,353.8,224.9,0,176.1,0.8,5,406.7,-43.9,204.8,-142.6,85.3,55.7,0,0.1,159.4,2.4,2.9,41.5,527.9,116.6,691.3,13.5,20.4,33.9,1766.7
"Total GHG",2020,"Ards and North Down",18.8,12.3,0.2,12.4,43.5,14.1,21.2,3.3,38.6,3.6,7.6,2.4,13.6,54.7,90.3,185.2,330.2,105.6,0,70,2,1.8,179.5,-8.1,164.8,-19.9,15.8,46.4,0,-2.2,196.8,1.6,0.2,21,171.7,45.7,240.2,92.4,14,106.4,1148.9
"Total GHG",2020,"Northern Ireland",522.5,228.5,484.5,449.4,1684.9,224.2,224.6,54.9,503.7,75.7,196.4,48.8,320.8,593.2,589,2445.7,3628,1521.5,250.8,1586.6,22,53.3,3434.2,-548.8,817.4,-1115.3,2353.2,654.8,-0.1,19.8,2181.1,22.1,7.5,245.4,4320.7,1054.2,5649.8,619.9,418.9,1038.8,18441.4
"Total GHG",2021,"Antrim and Newtownabbey",63.9,6.2,0.7,37.8,108.6,9.7,15.5,3.9,29.1,2.8,23.8,2.7,29.3,47.1,60.5,180.4,288.1,118,105.2,100.6,2.7,7.2,333.8,-11.3,21.2,-66.7,23.6,56.2,0,1.4,24.5,0.6,0.9,11.7,221.5,43.4,278.2,50.9,37.9,88.9,1180.4
"Total GHG",2021,"Armagh City, Banbridge and Craigavon",92.2,61.2,9.9,51.5,214.9,24.5,18.1,6.2,48.8,7,20.3,4.5,31.7,70.8,31.1,349.6,451.5,223.6,43.9,223.6,3.2,5.5,499.8,-23.6,89.1,-169.5,150.3,76.1,-0.1,5.2,127.5,3.7,0.7,32.2,647.9,146.2,830.8,28,57.8,85.8,2290.7
"Total GHG",2021,"Belfast",81.3,36.5,2.7,45.6,166.2,87.3,87,10.5,184.8,36.5,79.5,18.3,134.2,103.7,268.5,178.8,550.9,164.2,43.1,86,4.1,13.1,310.5,-1.2,1.4,-6.6,0.5,89.8,0,0.2,84.1,0.1,0.2,0.9,18.1,4,23.2,157.8,113.6,271.5,1725.5
"Total GHG",2021,"Causeway Coast and Glens",34.3,4.6,0.9,26.5,66.3,16.4,29.3,4.9,50.6,4.5,8.8,3.4,16.7,50.4,16.4,222.1,289,147.9,0,211.2,4.3,4.7,368.2,-109.7,131.1,-135.1,432.1,54.6,-0.1,4.5,377.5,2.8,0.6,29.9,539.1,143.9,716.3,44.7,14.7,59.4,1944
"Total GHG",2021,"Derry City and Strabane",67.3,34.7,108.7,37.7,248.4,22.2,16.5,4,42.7,8.2,22.9,4.2,35.3,46.5,34.8,227.5,308.8,106.2,0,142.6,0.8,3.6,253.2,-56,42.6,-81.4,372.5,60.8,0,2.9,341.4,1.8,0.1,18.1,321.5,76.9,418.4,29.6,17.2,46.9,1695.2
"Total GHG",2021,"Fermanagh and Omagh",52.3,0.8,15.9,48.7,117.6,18,0,3.5,21.5,5.8,0,4.1,9.9,37.6,1.3,169.4,208.3,130.3,0,251.5,0,4.9,386.7,-167.5,20.1,-182,737.9,62.1,0,9.2,479.7,3.8,0,33.8,739.9,191.1,968.6,56,11.9,67.8,2260.2
"Total GHG",2021,"Lisburn and Castlereagh",38.3,28.2,22,51.3,139.7,13.7,20.9,4.1,38.6,6,33.8,5,44.8,48.7,68,161.3,278,129.9,56.3,93.4,2.8,3,285.4,-8.2,42.7,-61.5,3.7,52.4,0,1,30.1,0.8,1.1,12.4,185.7,43,243.1,63.5,104.7,168.2,1227.9
"Total GHG",2021,"Mid and East Antrim",41.3,7.6,12.3,23.5,84.8,13.8,27.3,3.8,44.8,3.6,19.3,3.1,26,47.3,45.9,181.6,274.8,122.5,13,137,3.1,3.9,279.5,-30.5,48,-83.8,147.9,50.2,0,1.9,133.7,1.8,0.8,17.5,362.4,78.8,461.4,60.6,15.8,76.3,1381.3
"Total GHG",2021,"Mid Ulster",90.7,0.8,319.2,79.6,490.2,16.5,0,4.8,21.3,3.3,0,3.1,6.3,47.7,1.6,211.8,261,154.3,8,217.4,0,4.3,384.1,-66.9,54.5,-167.3,369.9,51.7,0,6,247.9,2.9,0,33.1,732.6,170.7,939.4,7.1,21.2,28.3,2378.5
"Total GHG",2021,"Newry, Mourne and Down",42.4,5.3,0,33.6,81.3,18.8,8.6,4.9,32.3,4.9,5.8,4.2,14.9,61.2,12.9,274,348.1,242.7,0,190.7,0.8,5.7,439.9,-44,205.9,-142.8,85.2,55.7,-0.2,1,161.1,2.9,3.6,32.4,543.6,116.7,699.3,12.6,21.4,34,1810.8
"Total GHG",2021,"Ards and North Down",26.2,9.6,2.4,12.4,50.6,14.5,20.5,3.2,38.3,3.7,9.6,2.8,16.2,57.1,97.4,174.8,329.3,114.3,0,77.7,2.2,2,196.2,-8.1,165.6,-19.9,15.8,46.3,-0.1,-2,197.6,1.5,0.2,12.2,176.6,46,236.6,85.1,14.4,99.5,1164.1
"Total GHG",2021,"Northern Ireland",630.2,195.4,494.8,448.2,1768.6,255.5,243.6,53.6,552.7,86.2,223.9,55.3,365.4,618.1,638.4,2331.3,3587.7,1654,269.5,1731.7,24.1,58,3737.3,-527,822.4,-1116.5,2339.4,656.1,-0.6,31.3,2205.1,22.7,8.2,234.3,4489,1060.7,5815,596,430.6,1026.6,19058.5
